max_len,epochs,batch_size,embedding_input,embedding_dim,hidden_layers,hidden_neuron,lr,dropout,optimizer,losses,activation,last_activation,loss,acc,precision,recall,f1score,val_loss,val_acc,val_precision,val_recall,val_f1score
,4,128,onehot,0,1,128,0.0002,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.660310301042738,0.63383555,0.63227165,0.64025295,0.63603055,0.648912012577057,0.651562511920929,0.647582828998566,0.665624976158142,0.656221151351929
,5,128,onehot,0,1,128,0.0002,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.653389910856883,0.64025295,0.6401207,0.6421131,0.6408081,0.640090465545654,0.659375011920929,0.658166885375977,0.662500023841858,0.660096645355225
5,1,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.684009759199052,0.561663,0.5619444,0.5587798,0.5599143,0.669413030147553,0.588281273841858,0.590764224529266,0.579687476158142,0.584703743457794
5,2,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.658163165762311,0.6074219,0.6084075,0.6030506,0.60541075,0.64983731508255,0.610937476158142,0.612590312957764,0.603124976158142,0.607813239097595
5,3,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.649687196527209,0.6221168,0.62211716,0.6218378,0.62184757,0.643757343292236,0.609375,0.609176993370056,0.609375,0.609246075153351
5,4,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.646552923179808,0.6263951,0.6262682,0.6264881,0.62633294,0.641958832740784,0.608593761920929,0.609482228755951,0.604687511920929,0.607063949108124
5,5,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.645196584008989,0.624814,0.62473196,0.624814,0.62475127,0.64151531457901,0.606249988079071,0.605699181556702,0.609375,0.607522249221802
5,6,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.644523728461493,0.625558,0.62506485,0.6276042,0.6263201,0.641492366790772,0.60546875,0.605600893497467,0.604687511920929,0.605138540267944
5,7,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.644154663596834,0.62751114,0.6271674,0.62890625,0.6280297,0.64158046245575,0.604687511920929,0.604687511920929,0.604687511920929,0.604687452316284
5,8,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643936882416407,0.62779015,0.62743104,0.6292783,0.6283441,0.641677379608154,0.607031226158142,0.606831431388855,0.607812523841858,0.607319951057434
5,9,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643800536791484,0.62862724,0.6283554,0.6296503,0.6289934,0.641753315925598,0.615625023841858,0.615195453166962,0.6171875,0.616179823875427
5,10,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643710496879759,0.62834823,0.62812245,0.6292783,0.62869537,0.641804277896881,0.614062488079071,0.613118708133698,0.618749976158142,0.615920066833496
5,11,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643647950320017,0.62881327,0.62865525,0.62946427,0.62905675,0.641833662986755,0.612500011920929,0.612516045570374,0.612500011920929,0.612503945827484
5,12,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643602310192017,0.6282552,0.6282207,0.6285342,0.6283726,0.641846537590027,0.612500011920929,0.612584233283997,0.612500011920929,0.612530112266541
5,13,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643567438636507,0.6281622,0.6279949,0.62890625,0.628447,0.641847372055054,0.611718773841858,0.611543118953705,0.612500011920929,0.612019658088684
5,14,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643539647261302,0.6276042,0.62759674,0.6276042,0.6275972,0.641839921474457,0.612500011920929,0.612500011920929,0.612500011920929,0.612499952316284
5,15,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643516665413266,0.62769717,0.62756634,0.6281622,0.62786174,0.641826629638672,0.610937476158142,0.610937476158142,0.610937476158142,0.610937476158142
5,16,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643497076772508,0.6267671,0.6266502,0.62723213,0.6269391,0.641809344291687,0.610156238079071,0.610334634780884,0.609375,0.609852910041809
5,17,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643479967401141,0.62686014,0.6267241,0.62741816,0.6270684,0.641789495944977,0.609375,0.609375,0.609375,0.609374940395355
5,18,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643464725641977,0.6266741,0.6265471,0.62723213,0.6268865,0.641768038272858,0.609375,0.609375,0.609375,0.609374940395355
5,19,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643450962645667,0.6262091,0.62619036,0.62630206,0.6262451,0.641745567321777,0.609375,0.609375,0.609375,0.609374940395355
5,20,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643438369035721,0.6263951,0.62643313,0.62630206,0.62636644,0.641722619533539,0.609375,0.609375,0.609375,0.609374940395355
5,21,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643426778770628,0.62602305,0.6260755,0.6259301,0.62600166,0.641699492931366,0.609375,0.609375,0.609375,0.609374940395355
5,22,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643416024389721,0.625837,0.6259201,0.625558,0.62573606,0.641676425933838,0.609375,0.609375,0.609375,0.609374940395355
5,23,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643406025000981,0.625,0.6251643,0.62425596,0.6247079,0.641653597354889,0.609375,0.609375,0.609375,0.609374940395355
5,24,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643396665652593,0.62546504,0.62563276,0.624814,0.6252217,0.641631186008453,0.608593761920929,0.608551383018494,0.609375,0.608961522579193
5,25,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643387913703918,0.625093,0.6251367,0.625,0.62506723,0.641609191894531,0.608593761920929,0.608821332454681,0.607812523841858,0.608314871788025
5,26,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643379699616205,0.62462795,0.6246827,0.624442,0.624561,0.641587793827057,0.608593761920929,0.608821332454681,0.607812523841858,0.608314871788025
5,27,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643371985072181,0.624442,0.6245746,0.6240699,0.6243203,0.641566872596741,0.607812523841858,0.607812523841858,0.607812523841858,0.607812464237213
5,28,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643364728916259,0.62453496,0.6246298,0.62425596,0.6244417,0.641546607017517,0.607031226158142,0.606867730617523,0.607812523841858,0.60733824968338
5,29,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643357915537698,0.624163,0.6241965,0.6240699,0.62413204,0.641526877880096,0.606249988079071,0.606249988079071,0.606249988079071,0.606249928474426
5,30,128,onehot,0,0,32,0.01,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.643351500942593,0.6240699,0.6240405,0.62425596,0.6241469,0.641507804393768,0.606249988079071,0.606249988079071,0.606249988079071,0.606249928474426
,1,256,onehot,0,0,64,0.0005,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.729624671595437,0.49116445,0.49252596,0.57366073,0.5298482,0.710556268692017,0.5029296875,0.5030757188797,0.583984375,0.54040938615799
,2,256,onehot,0,0,64,0.0005,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.726318844727108,0.49414062,0.49497533,0.56752235,0.52861166,0.707673192024231,0.509765625,0.509123504161835,0.572265625,0.538719952106476
,3,256,onehot,0,0,64,0.0005,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.723216678415026,0.49739584,0.49775645,0.562686,0.52809954,0.704940438270569,0.513671875,0.512777209281921,0.56640625,0.538151860237122
,4,256,onehot,0,0,64,0.0005,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.720296079204196,0.50065106,0.50068164,0.55691963,0.5271689,0.702327430248261,0.513671875,0.512981772422791,0.5625,0.536463499069214
,5,256,onehot,0,0,64,0.0005,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.717523268290928,0.5037202,0.5034898,0.5537574,0.5273004,0.699810862541199,0.5185546875,0.517309844493866,0.564453125,0.539729535579681
,6,256,onehot,0,0,64,0.0005,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.714872411319188,0.50678945,0.5064254,0.55133927,0.5277522,0.697374999523163,0.521484375,0.520021378993988,0.5625,0.540363907814026
,7,256,onehot,0,0,64,0.0005,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.712324800945464,0.50855654,0.5081062,0.54873514,0.52748823,0.695008993148804,0.52734375,0.525469183921814,0.56640625,0.545125544071198
,8,256,onehot,0,0,64,0.0005,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.709866665658497,0.51283485,0.5120866,0.5517113,0.53102404,0.692705392837524,0.5322265625,0.530084371566772,0.5703125,0.549408316612244
,9,256,onehot,0,0,64,0.0005,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.707487858477093,0.5165551,0.51560944,0.5526414,0.53333426,0.690459072589874,0.5361328125,0.534029960632324,0.568359375,0.550581812858582
,10,256,onehot,0,0,64,0.0005,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.705180633635748,0.5201823,0.51923764,0.55078125,0.53440505,0.688266694545746,0.5439453125,0.541584134101868,0.57421875,0.557366967201233
,11,256,onehot,0,0,64,0.0005,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.702939178262438,0.5232515,0.52221566,0.5526414,0.5368649,0.6861252784729,0.5517578125,0.548883438110352,0.58203125,0.564959526062012
,12,256,onehot,0,0,64,0.0005,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.700758868739718,0.52901787,0.52774405,0.5567336,0.54169565,0.684033393859863,0.5498046875,0.546988248825073,0.580078125,0.563043057918549
,13,256,onehot,0,0,64,0.0005,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.698636140142168,0.530692,0.5294445,0.5548735,0.5417144,0.681989371776581,0.556640625,0.553747773170471,0.583984375,0.568456411361694
,14,256,onehot,0,0,64,0.0005,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.696568015075865,0.5343192,0.5330558,0.5548735,0.5435898,0.679992377758026,0.5556640625,0.552744507789612,0.583984375,0.567923009395599
,15,256,onehot,0,0,64,0.0005,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.694552098001752,0.53803945,0.53674793,0.55691963,0.54650015,0.678041160106659,0.5625,0.559638381004334,0.587890625,0.573367118835449
,16,256,onehot,0,0,64,0.0005,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.692586333978744,0.54352677,0.5420537,0.5625,0.5519249,0.676135003566742,0.564453125,0.561534762382507,0.58984375,0.575269639492035
,17,256,onehot,0,0,64,0.0005,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.690668920675913,0.54724705,0.5458204,0.5636161,0.5544025,0.674273192882538,0.5673828125,0.564645767211914,0.58984375,0.576928913593292
,18,256,onehot,0,0,64,0.0005,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.688798274312701,0.5512463,0.5497358,0.5665923,0.5578753,0.672454833984375,0.564453125,0.562081575393677,0.5859375,0.573689222335815
,19,256,onehot,0,0,64,0.0005,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.686972970054263,0.55403644,0.55257523,0.56808037,0.5600734,0.670679092407227,0.568359375,0.565828800201416,0.58984375,0.577513813972473
,20,256,onehot,0,0,64,0.0005,0.1,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0x7f61b3023598>,none,sigmoid,0.685191617125557,0.5587798,0.55745345,0.5704985,0.56377536,0.6689453125,0.5732421875,0.570504128932953,0.59375,0.581869840621948
,1,16,onehot,0,1,32,0.002,0.1,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.652443935913322,0.6148599,0.6171628,0.5962389,0.60425586,0.661803364753723,0.649553596973419,0.653219819068909,0.638392865657806,0.644959568977356
,2,16,onehot,0,1,32,0.002,0.1,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.615188190894844,0.6599373,0.659209,0.6626106,0.66021824,0.630201935768127,0.671130955219269,0.673912048339844,0.665178596973419,0.669099390506744
,3,16,onehot,0,1,32,0.002,0.1,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.602970206544111,0.6752397,0.6741463,0.6795723,0.6762582,0.611518681049347,0.671875,0.671369254589081,0.675595223903656,0.673068463802338
,4,16,onehot,0,1,32,0.002,0.1,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.596596001084224,0.68012536,0.6800521,0.6810472,0.68013793,0.607432126998901,0.677083313465118,0.676669001579285,0.683035731315613,0.679501056671143
,5,16,onehot,0,1,32,0.002,0.1,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.589713011607308,0.68869835,0.68851507,0.69044983,0.6890844,0.585643231868744,0.690476179122925,0.68994802236557,0.697916686534882,0.693501591682434
,6,16,onehot,0,1,32,0.002,0.1,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.585700055842554,0.6886062,0.6882711,0.68989676,0.6887142,0.579277873039246,0.700148820877075,0.701976299285889,0.699404776096344,0.700327217578888
,7,16,onehot,0,1,32,0.002,0.1,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.581250319702435,0.696073,0.695362,0.6989307,0.6967868,0.572760879993439,0.699404776096344,0.699972450733185,0.702380955219269,0.700825691223145
,8,16,onehot,0,1,32,0.002,0.1,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.577109030038558,0.6966261,0.6960902,0.6989307,0.6972376,0.564376354217529,0.69717264175415,0.697229743003845,0.699404776096344,0.69804459810257
,9,16,onehot,0,1,32,0.002,0.1,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.573635052614859,0.7010509,0.7012141,0.70132744,0.70097303,0.55865490436554,0.694940447807312,0.695278942584991,0.694940447807312,0.695024788379669
,10,16,onehot,0,1,32,0.002,0.1,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.571607836843592,0.7029867,0.7029644,0.70390856,0.7031806,0.554722309112549,0.695684552192688,0.695687472820282,0.696428596973419,0.695894658565521
,11,16,onehot,0,1,32,0.002,0.1,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.569456865170361,0.7074115,0.7075538,0.7064897,0.7068188,0.559046745300293,0.694196403026581,0.694578647613525,0.69345235824585,0.693849444389343
,12,16,onehot,0,1,32,0.002,0.1,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.566755844692213,0.7064897,0.70651305,0.70667404,0.7063855,0.553963959217072,0.694940447807312,0.694100141525269,0.697916686534882,0.695848107337952
,13,16,onehot,0,1,32,0.002,0.1,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.56483292869762,0.7025258,0.70217377,0.70353985,0.70268244,0.563516497612,0.696428596973419,0.697858333587647,0.69345235824585,0.69555139541626
,14,16,onehot,0,1,32,0.002,0.1,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.56103810896564,0.7100848,0.70961416,0.7105457,0.7099053,0.569271922111511,0.697916686534882,0.698780357837677,0.694940447807312,0.696735382080078
,15,16,onehot,0,1,32,0.002,0.1,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.562130810676423,0.7068584,0.70684004,0.7083333,0.7074119,0.570245385169983,0.696428596973419,0.695489048957825,0.697916686534882,0.696613192558289
,16,16,onehot,0,1,32,0.002,0.1,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.560908042971363,0.71423304,0.71496254,0.7129425,0.71379495,0.572347402572632,0.69717264175415,0.697817504405975,0.694940447807312,0.696239411830902
,17,16,onehot,0,1,32,0.002,0.1,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.558821831656768,0.7105457,0.71115786,0.71036136,0.7105828,0.565185308456421,0.702380955219269,0.702490925788879,0.702380955219269,0.702245235443115
,18,16,onehot,0,1,32,0.002,0.1,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.556138727517255,0.71524704,0.71498597,0.7158923,0.71527076,0.574181020259857,0.698660731315613,0.69941645860672,0.697916686534882,0.698593020439148
,19,16,onehot,0,1,32,0.002,0.1,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.559818659208517,0.7031711,0.7032434,0.7037242,0.7033393,0.572942674160004,0.695684552192688,0.696224331855774,0.694940447807312,0.695539772510529
,20,16,onehot,0,1,32,0.002,0.1,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function relu at 0x7f61b2ff4d90>,sigmoid,0.55588865284547,0.70999265,0.7103788,0.7096239,0.7098952,0.569586753845215,0.691964268684387,0.691269814968109,0.69345235824585,0.69230318069458
11,1,256,onehot,0,1,16,0.01,0.4,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function elu at 0x7f61b2ff4b70>,sigmoid,0.685775904428391,0.5682664,0.56876075,0.5578497,0.56253123,0.625487685203552,0.6396484375,0.64608371257782,0.6171875,0.631225228309631
11,2,256,onehot,0,1,16,0.01,0.4,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function elu at 0x7f61b2ff4b70>,sigmoid,0.633092704273406,0.6438802,0.6437068,0.64564735,0.644593,0.608030200004578,0.658203125,0.655122756958008,0.66796875,0.661473631858826
11,3,256,onehot,0,1,16,0.01,0.4,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function elu at 0x7f61b2ff4b70>,sigmoid,0.622857973689125,0.65699404,0.6553182,0.6623884,0.6587715,0.602376103401184,0.6669921875,0.661641478538513,0.68359375,0.672408998012543
11,4,256,onehot,0,1,16,0.01,0.4,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function elu at 0x7f61b2ff4b70>,sigmoid,0.617615027087075,0.6635045,0.66256976,0.66685265,0.66466016,0.597194910049439,0.6669921875,0.662917256355285,0.6796875,0.67118239402771
11,5,256,onehot,0,1,16,0.01,0.4,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function elu at 0x7f61b2ff4b70>,sigmoid,0.612858533859253,0.6629464,0.6630534,0.6623884,0.66267824,0.599240720272064,0.666015625,0.662830352783203,0.67578125,0.669240593910217
11,6,256,onehot,0,1,16,0.01,0.4,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function elu at 0x7f61b2ff4b70>,sigmoid,0.615216536181314,0.66136533,0.6604246,0.66369045,0.6620159,0.598076939582825,0.669921875,0.667904019355774,0.67578125,0.671809434890747
11,7,256,onehot,0,1,16,0.01,0.4,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function elu at 0x7f61b2ff4b70>,sigmoid,0.609412911392394,0.6692708,0.6685208,0.67150295,0.66999733,0.597763180732727,0.6650390625,0.66219425201416,0.673828125,0.667959809303284
11,8,256,onehot,0,1,16,0.01,0.4,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function elu at 0x7f61b2ff4b70>,sigmoid,0.612043849059514,0.6701079,0.6690905,0.67317706,0.6711084,0.597467482089996,0.6669921875,0.665377140045166,0.671875,0.668604552745819
11,9,256,onehot,0,1,16,0.01,0.4,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function elu at 0x7f61b2ff4b70>,sigmoid,0.608439570381528,0.66973585,0.67014956,0.66796875,0.669045,0.59642744064331,0.6689453125,0.667948603630066,0.671875,0.669905304908752
11,10,256,onehot,0,1,16,0.01,0.4,<class 'keras.optimizers.RMSprop'>,<function binary_crossentropy at 0x7f61b3023598>,<function elu at 0x7f61b2ff4b70>,sigmoid,0.611500575428917,0.66536456,0.6650222,0.66648066,0.6657418,0.598054647445679,0.666015625,0.664087653160095,0.671875,0.667956113815308
